ArpCode,lat,lon
VHZ,18.58333333,138.8333333
VIA,27.00833333,51.13611111
VIB,25.05833333,111.7
VIC,45.56666667,11.51666667
VID,43.98333333,22.81666667
VIE,48.11666667,16.55
VIG,8.633333333,71.65
VIH,38.31666667,90.83333333
VII,18.7,105.6333333
VIJ,18.5,64.5
VIK,69.5,147.3333333
VIL,23.73333333,15.91666667
VIN,49.23333333,28.48333333
VIQ,8.883333333,126.3666667
VIR,29.76666667,31.06666667
VIS,36.31666667,119.4
VIT,42.88333333,2.716666667
VIU,8.5,157.6833333
VIV,9.3,150.3166667
VIX,20.3,40.25
VJB,25.03333333,33.61666667
VJI,36.68611111,82.03333333
VJQ,15.5,37.01666667
VKG,9.995277778,105.0958333
VKO,55.58333333,37.26666667
VKS,32.23333333,90.93333333
VKT,67.48333333,63.98333333
VKW,69.66666667,146.9166667
VLA,38.95,89.08333333
VLC,39.49027778,0.478611111
VLD,30.78333333,83.28333333
VLE,35.65,112.2
VLG,38.01666667,57.58333333
VLI,17.7,168.3166667
VLK,47.68333333,42.08333333
VLL,41.7,4.85
VLM,21.25,63.5
VLN,10.15,67.93333333
VLO,38.11666667,122.2333333
VLP,10,51.11666667
VLR,28.6,70.76666667
VLS,16.8,168.2
VLU,56.38333333,30.61666667
VLV,9.35,70.61666667
VME,33.63333333,65.41666667
VMI,22.25,58
VMU,7.5,144.8
VNA,15.71666667,106.4
VNC,27.06666667,82.43333333
VND,23.35,47.56666667
VNE,47.65,2.766666667
VNG,18.93333333,102.5
VNO,54.63333333,25.28333333
VNR,16.86666667,141.9166667
VNS,25.45,82.86666667
VNX,22.03333333,35.3
VNY,34.2,118.5
VOG,48.78333333,44.35
VOH,13.36666667,50
VOI,8.416666667,9.75
VOK,43.91666667,90.26666667
VOL,39.33333333,22.84166667
VOT,20.4,49.98333333
VOZ,51.81666667,39.23333333
VPE,17.05,15.6
VPN,65.75694444,14.82944444
VPS,30.48666667,86.52
VPY,19.13333333,33.48333333
VPZ,41.45,86.98333333
VQS,18.13333333,65.4
VRA,23.13333333,81.3
VRB,27.65,80.41666667
VRC,13.58333333,124.2
VRE,31.68333333,18.58333333
VRK,62.16666667,27.86666667
VRL,41.26666667,7.716666667
VRN,45.46666667,10.93333333
VRS,38.43472222,92.81666667
VRU,26.98333333,24.73333333
VRY,67.66666667,12.68333333
VSA,17.98333333,92.81666667
VSE,40.65,7.916666667
VSF,43.33333333,72.51666667
VSG,48.56666667,39.33333333
VSO,9.433333333,105.4666667
VST,59.58333333,16.63333333
VTA,14.93333333,87.25
VTB,55.13333333,30.36666667
VTE,17.98333333,102.5666667
VTF,18.55,177.6166667
VTG,10.37444444,107.0911111
VTL,48.2,5.95
VTN,42.85,100.55
VTU,20.98333333,76.93333333
VTZ,17.71666667,83.21666667
VUP,10.43333333,73.25
VUS,60.76666667,46.31666667
VVB,19.83333333,48.8
VVC,4.083333333,73.55
VVI,17.64111111,63.13388889
VVK,57.75,16.63333333
VVO,43.4,132.15
VVZ,26.71666667,8.65
VXC,13.28333333,35.25
VXE,16.83333333,25.05
VXO,56.93333333,14.73333333
VYD,27.78333333,30.8
VYS,41.3525,89.14972222
WAA,65.66666667,168.0833333
WAB,5.483333333,143.6666667
WAC,7.166666667,37.16666667
WAD,17.45,47.51666667
WAE,20.5,45.16666667
WAF,32.28333333,69.56666667
WAG,39.96666667,175.0166667
WAH,46.26666667,96.6
WAI,14.9,47.98333333
WAJ,6.95,142.65
WAK,22.3,44.53333333
WAL,37.93333333,75.38333333
WAM,17.8,48.43333333
WAN,25.36666667,141.9333333
WAO,7.666666667,145
WAP,43.63333333,71.81666667
WAQ,18.7,44.61666667
WAR,3.233333333,140.9833333
WAS,38.88333333,77.03333333
WAT,52.19722222,7.088888889
WAU,31.45,152.7333333
WAV,17.65,130.8833333
WAW,52.16666667,20.96666667
WAY,39.9,80.18333333
WAZ,28.15,151.95
WBA,2.816666667,129.4833333
WBB,63.5,162.2666667
WBC,9.316666667,150.35
WBD,15.2,48.48333333
WBE,14.53333333,48.7
WBG,54.45,9.525833333
WBI,40.01666667,105.2833333
WBM,5.616666667,143.8833333
WBN,42.46666667,71.15
WBO,21.6,45.13333333
WBQ,66.35,147.4
WBR,43.71666667,85.5
WBU,40.03333333,105.2333333
WBW,41.23333333,75.88333333
WCA,42.5,73.75
WCH,42.93333333,72.71666667
WCR,67.5,148.5
WDA,14.86666667,45.55
WDB,55.45,131.7833333
WDG,36.38333333,97.78333333
WDH,22.61666667,17.08333333
WDI,26.31666667,151.8666667
WDN,48.71666667,123.0333333
WDR,33.98333333,83.66666667
WDS,32,110
WDY,57.75,152.4833333
WEA,32.75,97.78333333
WED,10.1,150.0833333
WEF,36.75,119.2166667
WEH,37.5,122.0833333
WEI,12.68361111,141.9166667
WEL,28,26.75
WEM,51.3,0.416666667
WEP,8.666666667,141.1361111
WES,7.283333333,10.48333333
WET,4.05,136.2666667
WEW,30.23333333,149.4333333
WEX,52.33333333,6.45
WFB,55.35,131.6666667
WFI,21.45,47.1
WFK,47.35,68.38333333
WGA,35.16666667,147.4666667
WGB,30,73.25
WGC,17.91666667,79.6
WGE,30.03333333,148.1333333
WGL,0.45,90.25
WGN,35.16666667,173.9666667
WGO,39.18333333,78.16666667
WGP,9.666666667,120.3
WGT,36.36666667,146.3333333
WGU,6.8,146.8
WGY,0.516666667,10.43333333
WHD,55.91666667,130.0166667
WHF,21.75,31.5
WHH,40.01666667,105.2833333
WHK,37.93333333,176.9333333
WHL,38.68888889,146.45
WHO,43.3,170.0166667
WHP,34.05,118.25
WHR,39.65,106.9166667
WHS,60.36666667,0.983333333
WHT,29.31666667,96.1
WHU,31.36666667,118.3666667
WIC,58.45,3.083333333
WID,51.1025,6.216666667
WIE,50.08333333,8.25
WIK,36.83333333,175.0833333
WIL,1.316666667,36.8
WIN,22.35,143.0666667
WIO,31.56666667,143.3833333
WIR,39.03333333,177.4166667
WIT,22.26666667,118.3333333
WIU,5.566666667,149.1833333
WJA,7.466666667,168.5666667
WJF,34.7,118.1333333
WJR,1.75,40.06666667
WJU,37.44166667,127.9516667
WKA,44.73333333,169.25
WKB,36.33333333,142.25
WKI,18.36666667,26.48333333
WKJ,45.4,141.8166667
WKK,59.26666667,158.6333333
WKL,19.91666667,155.8666667
WKN,5.866666667,155.2333333
WKR,27.26666667,78.4
WLA,19.76666667,120.65
WLB,56.29166667,133.6583333
WLC,30.98333333,151.6
WLD,37.16666667,97.05
WLG,41.33333333,174.8
WLH,15.41666667,167.7
WLK,66.6,159.9833333
WLL,17.21666667,137.9166667
WLM,42.38527778,71.25138889
WLN,55.86666667,133.2166667
WLO,16.63333333,129.3166667
WLR,55.6,131.5666667
WLS,13.3,176.1666667
WLW,39.51666667,122.2166667
WMA,15.83333333,48.83333333
WMB,38.28333333,142.45
WMC,40.96666667,117.7333333
WMD,21.03333333,44.95
WME,27.28611111,120.55
WMH,36.36666667,92.46666667
WMK,55.73333333,132.2
WML,20.35,45.55
WMN,15.43333333,49.68333333
WMO,64.68333333,163.4
WMP,16.075,47.64722222
WMR,16.16666667,49.76666667
WMV,16.45,46.56666667
WMX,4.083333333,138.9333333
WNA,60.7,162.1166667
WNC,55.85416667,133.225
WND,28.26666667,121.8333333
WNE,1.35,9.333333333
WNH,23.55,104.3166667
WNN,52.91666667,89.16666667
WNP,13.58333333,123.2666667
WNR,25.41666667,142.6666667
WNS,26.2,68.36666667
WNU,4.9,145.3166667
WNZ,27.9125,120.6666667
WOA,6.8,145.8833333
WOB,52.1,1.316666667
WOD,59.06666667,157.4333333
WOE,51.43611111,4.336111111
WOG,22.5,134.25
WOI,8.266666667,9.75
WOK,5.25,61.73333333
WOL,34.56666667,150.7833333
WON,18.66666667,140.9166667
WOO,65.3,143.4833333
WOT,23.41666667,119.5
WOW,61.75,150.05
WPA,45.41666667,72.7
WPB,15.58333333,47.61666667
WPC,49.48333333,113.95
WPK,16.63333333,144
WPL,50.18333333,124.4
WPM,8.75,142.85
WPO,38.86666667,107.6
WPR,53.33333333,70.34166667
WPS,29.95,52.86666667
WPU,54.91666667,67.63333333
WRA,6.966666667,45.33333333
WRB,32.63333333,83.58333333
WRE,35.76666667,174.3666667
WRG,56.46666667,132.3833333
WRH,68.25,162.2833333
WRI,40.03333333,74.58333333
WRL,43.96666667,107.95
WRO,51.2,17
WRW,20.96666667,120.7
WRY,59.35,2.95
WSA,8.283333333,142.8666667
WSB,55.55,133.6333333
WSD,32.36666667,106.3833333
WSE,0.133333333,76.96666667
WSF,66.25,166.05
WSG,40.16666667,80.25
WSH,40.78333333,72.91666667
WSJ,57.73333333,153.3
WSM,67.41666667,150.1166667
WSN,58.7,157
WSO,5.216666667,57.18333333
WSP,14.58333333,84.08333333
WSR,2.766666667,134.5
WST,41.33333333,71.76666667
WSU,5.983333333,147.1833333
WSX,48.66666667,122.8833333
WSY,20.28333333,148.7833333
WSZ,41.73333333,171.5833333
WTA,17.48333333,43.96666667
WTC,40.76666667,73.86666667
WTD,26.68333333,78.98333333
WTE,9.45,170.0333333
WTK,67.58333333,163
WTL,60.36666667,162.6166667
WTN,53.16666667,0.533333333
WTO,10.16666667,166.0333333
WTP,8.55,147.25
WTR,33.81666667,109.9833333
WTS,18.75,46.05
WTT,6.05,146.4
WTZ,36.83333333,175.7
WUA,39.78333333,106.8
WUD,33.01666667,135.6194444
WUG,7.333333333,146.7166667
WUH,30.5,114.3333333
WUM,6.05,149.3333333
WUN,26.63333333,120.2166667
WUS,27.71666667,117.9666667
WUT,38.96666667,113.6
WUU,7.733333333,27.98333333
WUV,1.75,142.8333333
WUX,31.58333333,120.3166667
WUZ,23.5,111.3333333
WVB,22.98333333,14.65
WVI,36.91666667,121.75
WVK,22.11666667,48.01666667
WVL,44.53333333,69.66666667
WVN,53.5,8.05
WWA,61.58333333,149.4333333
WWD,39,74.91666667
WWI,21.63333333,121.2333333
WWK,3.6,143.6666667
WWP,56.11666667,133.125
WWR,36.43333333,99.51666667
WWS,60.6,151.35
WWT,60.93333333,164.6333333
WWY,33.93333333,147.2
WXF,51.96666667,0.516666667
WXN,30.9,108.4666667
WYA,33.05,137.5166667
WYB,55.91666667,131.8
WYE,8.616666667,11.05
WYN,15.51666667,128.15
WYS,44.68333333,111.1166667
WZY,25.03333333,77.46666667
XAD,58.70277778,94.01944444
XAH,56.26666667,9.55
XAK,56.2,8.95
XAL,27.01666667,108.9333333
XAP,27.1,52.61666667
XAR,14.23333333,0.866666667
XAU,3.616666667,53.2
XAW,46.71666667,80.93333333
XAX,45.46944444,73.75555556
XAY,18.66666667,104.7166667
XAZ,48,66.66666667
XBB,49.8,124.6333333
XBE,53.96666667,91.05
XBG,12.98333333,0.133333333
XBJ,32.88333333,59.21666667
XBL,8.45,36.33333333
XBN,9.633333333,149.3166667
XBO,12.65,0.566666667
XBR,44.58333333,75.68333333
XBW,60.41666667,64.86666667
XBX,47.75,7.333333333
XCH,10.5,105.6666667
XCI,48.43333333,72.06666667
XCK,48.28333333,6.95
XCL,58.38333333,109.5166667
XCM,42.4,82.18333333
XCN,12,120.2
XCO,38.33333333,143.5833333
XDB,50.56944444,3.102777778
XDD,48.76944444,64.48611111
XDE,10.96666667,3.25
XDG,44.88611111,63.51944444
XDH,52.88611111,118.0861111
XDJ,14.1,1.633333333
XDL,48.35,64.68333333
XDM,45.88333333,72.48333333
XDO,48.4,64.5
XDP,46.11944444,64.68611111
XDQ,43.03611111,81.15277778
XDS,45.31944444,75.66944444
XDU,45.85,72.46666667
XDV,53.88611111,122.6861111
XDW,54.28611111,130.4527778
XDX,43.00277778,82.3
XDY,46.61944444,80.80277778
XDZ,53.96944444,101.1027778
XEA,49.18611111,123.1888889
XEC,42.26944444,82.96944444
XED,48.83333333,2.833333333
XEE,47.65,72.26666667
XEF,49.90277778,97.23611111
XEG,44.23611111,76.58611111
XEH,48.98333333,123.8
XEJ,48.43333333,123.4833333
XEK,50.91666667,102.8
XEL,48.01666667,65.33333333
XEM,48.33333333,65.83333333
XEN,40.73333333,118.6166667
XES,42.56666667,88.41666667
XEY,47,65.56666667
XFA,50.63333333,3.066666667
XFC,45.66666667,66.61666667
XFD,43.36666667,80.95
XFE,47.91666667,74.61666667
XFF,50.98333333,1.966666667
XFG,48.46666667,64.31666667
XFI,48.18333333,64.96666667
XFK,48.38333333,77.25
XFL,46.55,72.75
XFM,48.65,123.6166667
XFN,32.05,112.0166667
XFO,48.66666667,78.68333333
XFQ,47.9,73.75
XFS,45.31666667,74.63333333
XFV,43.13333333,80.26666667
XFW,53.51666667,9.866666667
XFY,46.78333333,71.28333333
XFZ,46.71666667,71.26666667
XGA,10.33333333,3.183333333
XGG,14.43333333,0.233333333
XGJ,43.96666667,78.16666667
XGK,45.28333333,74.23333333
XGL,56.3,100.5
XGM,52.91666667,0.65
XGN,16.75,14.96722222
XGR,58.53333333,65.9
XGW,44.36666667,76.16666667
XGY,43.2,79.56666667
XHM,43.65,79.91666667
XHS,48.91666667,123.7166667
XHU,52.33333333,0.2
XIA,43.55,80.25
XIB,43.03333333,80.88333333
XIC,27.98333333,102.1833333
XID,45.28333333,74.85
XIE,19.61666667,100.825
XIF,44.25,76.95
XIG,6.966666667,48.8
XII,44.71666667,75.51666667
XIL,43.96666667,116.0666667
XIM,45.61666667,72.95
XIN,24.15,115.75
XIO,43.25,81.13333333
XIP,43.13333333,80.75
XIY,34.43333333,108.75
XJE,55.33333333,9.283333333
XJL,46.01666667,73.45
XJQ,48.4,71.25
XKA,12.48333333,1.516666667
XKH,19.3,103.3666667
XKO,53.56666667,127.9333333
XKS,53.53333333,88.75
XKV,45.9,64.36666667
XKY,13.08333333,1.083333333
XLB,58.65,97.36666667
XLC,41.28333333,88.33333333
XLF,59,69
XLJ,46.83333333,71.33333333
XLK,46.8,71.18333333
XLM,45.5,73.5
XLO,10.48333333,105.45
XLP,47.96666667,66.95
XLQ,43.66666667,79.38333333
XLS,16.05,16.45
XLU,11.1,2.1
XLV,43.1,79.06666667
XLW,53.13527778,8.617777778
XLY,43.16666667,80
XLZ,45.36666667,63.26666667
XMA,7.766666667,125
XMB,7.45,4.333333333
XMC,37.6,149.7166667
XMD,44,97.11666667
XMG,28.96666667,80.15
XMH,14.43333333,146.0666667
XMI,10.73333333,38.76666667
XML,34.76666667,137.6
XMN,24.53333333,118.1166667
XMP,62.86666667,135.9166667
XMS,2.316666667,78.11666667
XMY,10.48333333,142.45
XMZ,53.26666667,2.116666667
XNA,36.28166667,94.30666667
XNB,25.25388889,55.33666667
XNE,51.58333333,3
XNG,15.11666667,108.75
XNK,53.08333333,0.013611111
XNM,52.96666667,1.166666667
XNN,36.55,101.75
XNO,54.33333333,1.433333333
XNR,55.05,9.416666667
XNS,37,127
XNT,37.1,114.5
XNU,12.73333333,3.866666667
XNW,52.53333333,1.466666667
XOK,43.45,79.68333333
XON,48.11666667,66.13333333
XOP,46.58611111,0.333333333
XOX,36.8,127.15
XPA,11.25,0.7
XPB,49.3,124.3166667
XPF,54.66666667,2.733333333
XPG,48.73611111,2.383333333
XPH,43.95,78.3
XPK,55.8,101.4166667
XPL,14.46888889,87.61722222
XPN,43.68333333,79.76666667
XPP,53,97.4
XPR,43.01666667,102.5166667
XPT,53.76666667,2.7
XPU,70.33333333,149.3333333
XPW,51.61666667,1.25
XPX,45.65,73.5
XQB,51.26666667,1.083333333
XQD,52.13333333,0.483333333
XQG,55.76666667,2
XQH,52.91666667,1.5
XQI,52.78333333,1.183333333
XQL,54.05,2.8
XQM,52.48333333,0.916666667
XQP,9.45,84.15
XQT,51.3,1.333333333
XQU,49.35055556,124.4505556
XQW,55.8,4
XRA,54.91944444,9.683333333
XRC,53.33333333,2.733333333
XRE,51.46666667,0.983333333
XRG,52.76666667,1.916666667
XRP,46.98333333,72.18333333
XRR,61.98333333,132.45
XRU,52.38333333,1.25
XRY,36.75,6.066666667
XSA,5.166666667,9
XSC,21.5,71.5
XSD,38.05,117.0833333
XSE,13.43333333,0.533333333
XSH,47.38333333,0.733333333
XSI,56.76666667,98.95
XSM,38.28333333,76.63333333
XSO,7.7,122.1333333
XSP,1.416666667,103.8666667
XSR,51.08333333,1.8
XTA,39.05111111,117.7188889
XTG,27.96666667,143.8333333
XTK,54.23333333,1.333333333
XTL,58.6,98.33333333
XTO,25.66666667,149.75
XTR,27.28333333,150.4666667
XTY,42.95,81.63333333
XUZ,34.26666667,117.1833333
XVL,10.25,105.95
XVV,44.16666667,77.38333333
XVX,55.8,9.516666667
XWA,42.95,81.88333333
XWB,56.11666667,3.95
XWD,53.7,1.483333333
XWE,52.31666667,0.7
XWH,53,2.166666667
XWI,53.55,2.633333333
XWN,53.4,2.616666667
XWO,51.33333333,0.566666667
XWS,51.56944444,1.783333333
XWY,42.95,82.11666667
XXF,36.86944444,174.7694444
XXH,39.86944444,176.7694444
XXP,52.03333333,13.06666667
XXS,36.87222222,174.7722222
XXX,41.95,88.33333333
XYA,9.083333333,159.2166667
XYD,45.73611111,4.933333333
XYE,15.25,97.85
XYL,45.73333333,4.936111111
XYR,3.883333333,141.7833333
XYT,43.56666667,1.483333333
XZA,11.13333333,1
XZB,45.31666667,75.08333333
XZC,42.76666667,81.73333333
XZK,45.83333333,64.2
XZL,53.55277778,113.4666667
XZP,46,72
XZR,47,71
XZY,49.75,8.116666667
YAA,52.46666667,125.3
YAB,73.03777778,85.1525
YAC,51.66666667,91.83333333
YAD,53.71666667,100.3333333
YAE,50.13333333,123
YAF,45.76666667,71.95
YAG,48.6,93.4
YAH,53.75,73.65
YAI,36.56666667,72.03333333
YAJ,48.8,123.2
YAK,59.5,139.6666667
YAL,50.58333333,126.9333333
YAM,46.48333333,84.5
YAN,0.8,24.45
YAO,3.833611111,11.52361111
YAP,9.516666667,138.1
YAQ,48.81666667,123.6166667
YAR,53.55,76.2
YAS,16.78333333,177.5166667
YAT,52.94166667,82.4
YAU,61.66277778,73.31694444
YAV,48.86666667,123.3
YAW,44.63333333,63.5
YAX,53.25194444,89.565
YAY,51.36666667,55.58333333
YAZ,49.08333333,125.7666667
YBA,51.16666667,115.5666667
YBB,68.88611111,89.85
YBC,49.2,68.26666667
YBD,49.21666667,122.9
YBE,59.56666667,108.4833333
YBF,48.83333333,125.1333333
YBG,48.33333333,70.98333333
YBH,50.9,127.9166667
YBI,53.45,55.73333333
YBJ,50.5,62.91666667
YBK,64.3,96.08333333
YBL,49.95,125.2666667
YBM,56.7,137.1333333
YBN,44.28333333,79.91666667
YBO,56.96666667,130.25
YBP,28.81666667,104.5333333
YBQ,48.98333333,123.65
YBR,49.91666667,99.95
YBT,57.88333333,101.6833333
YBV,52.43333333,97.03333333
YBW,48.75,123.2333333
YBX,51.43333333,57.18333333
YBY,54.26666667,110.7333333
YBZ,43.63333333,79.35
YCA,49.68333333,125
YCB,69.11666667,105.1333333
YCC,45.1,74.56666667
YCD,49.16666667,123.9333333
YCE,43.28333333,81.48333333
YCF,50.06666667,124.9333333
YCG,49.3,117.6333333
YCH,47.16666667,65
YCI,47.36666667,85.81666667
YCJ,51.93333333,131.0166667
YCK,67.31666667,125.6666667
YCL,47.98333333,66.33333333
YCM,43.2,79.16666667
YCN,49.06666667,81.01666667
YCO,67.83333333,115.0833333
YCP,57.08333333,103
YCQ,55.7,121.6666667
YCR,54.6,97.76666667
YCS,63.33333333,90.7
YCT,52.08333333,111.45
YCU,35.2,111.3333333
YCV,45.51666667,73.71666667
YCW,49.16666667,121.95
YCX,45.78333333,66.15
YCY,70.48333333,68.51666667
YCZ,49.04166667,116.4916667
YDA,64.05,139.0833333
YDB,61.35,139
YDC,53.21666667,114.9833333
YDE,53.43333333,57.23333333
YDF,49.21666667,57.4
YDG,44.5,66.16666667
YDH,50.23333333,57.58333333
YDI,55.93333333,60.95
YDJ,58.66111111,102.5388889
YDK,43.93333333,76.61666667
YDL,58.58333333,130.0333333
YDN,51.1,100.05
YDO,48.88333333,72.23333333
YDP,56.53333333,61.66666667
YDQ,55.73333333,120.1833333
YDR,50.33333333,102.5
YDS,47.75,122.25
YDT,49.06666667,123
YDU,60.29166667,102.5027778
YDV,51.75,96.73333333
YDW,60.32222222,103.1333333
YDX,52.05,128.0833333
YEA,53.55,113.4666667
YEC,36.625,128.355
YED,53.31944444,113.6
YEG,53.31666667,113.6027778
YEI,60.88333333,101.25
YEK,61.11666667,94.05
YEL,46.35,82.55
YEM,45.84166667,81.85833333
YEN,49.06666667,103
YEO,51.01666667,2.633333333
YEP,49.38333333,126.55
YEQ,5.1,143.9166667
YER,56,87.63333333
YET,53.58333333,116.4333333
YEU,79.98333333,85.81666667
YEV,68.3,133.4833333
YEY,48.58333333,78.11666667
YFA,52.24166667,81.59166667
YFB,63.75,68.55
YFC,45.86666667,66.53333333
YFE,48.73333333,69.1
YFG,54.55,71.18333333
YFH,51.55,87.98333333
YFJ,64.19055556,114.0755556
YFL,62.71194444,109.1627778
YFO,54.75,101.8333333
YFR,61.18333333,113.6833333
YFS,61.75,121.2333333
YFX,52.36666667,55.68333333
YGA,51.95,68.13333333
YGB,49.7,124.5333333
YGC,53.88333333,119.1333333
YGE,50.08333333,124.95
YGG,48.85,123.5
YGH,66.26666667,128.65
YGJ,35.45,133.3166667
YGK,44.23333333,76.58333333
YGL,53.58333333,77.68333333
YGM,50.63333333,96.98333333
YGN,50.85,126.85
YGO,54.55,94.48333333
YGP,48.76666667,64.48333333
YGQ,49.73333333,86.95
YGR,47.41666667,61.86666667
YGS,55.61666667,124.8333333
YGT,69.4,81.81666667
YGV,50.25,63.58333333
YGW,55.26666667,77.78333333
YGX,56.35,94.71666667
YGY,62.11666667,74.61666667
YGZ,76.425,82.94583333
YHA,52.53333333,56.3
YHB,52.86666667,102.4166667
YHC,51.73333333,128.1166667
YHD,49.78333333,92.83333333
YHE,49.38333333,121.4333333
YHF,49.68333333,83.66666667
YHG,52.76666667,56.1
YHH,50.01666667,125.25
YHI,70.71666667,117.7166667
YHK,68.63333333,95.95
YHM,43.16666667,79.93333333
YHN,49.21666667,84.78333333
YHO,55.46666667,60.21666667
YHP,52.08333333,94.3
YHR,50.5,59.5
YHS,49.46666667,123.75
YHT,60.75,137.5
YHU,45.85277778,74.45
YHY,60.85,115.7666667
YHZ,44.88333333,63.51666667
YIB,48.75,91.61666667
YIC,27.80333333,114.3080556
YIE,47.31,119.9108333
YIF,51.21666667,58.66666667
YIG,50.38333333,125.1333333
YIH,30.7,111.1833333
YIK,62.41944444,76.09972222
YIN,43.91666667,81.23333333
YIO,72.68333333,78
YIP,42.25,83.38333333
YIU,29.26666667,120.05
YIV,54.20833333,94.79166667
YIW,29.26666667,120.05
YIX,66.08333333,118.0333333
YJA,52.88333333,118.0833333
YJF,60.25,123.4666667
YJN,45.31666667,73.26666667
YJO,56.66666667,131.1166667
YJP,53.31944444,117.7527778
YJT,48.55,58.56666667
YKA,50.71666667,120.4166667
YKC,58.23333333,103.6666667
YKD,44.20138889,81.60666667
YKE,55.05,94.66666667
YKF,43.45,80.48333333
YKG,60,70
YKH,40.5425,122.3586111
YKI,50.68333333,99.86666667
YKJ,57.25,105.6
YKK,53,130
YKL,54.78333333,66.71666667
YKM,46.56666667,120.5333333
YKN,42.91666667,97.38333333
YKQ,51.4875,78.75
YKS,62.08333333,129.7666667
YKT,52.6,128.5166667
YKU,53.81666667,79
YKX,48.15,80.03333333
YKY,51.45,109.1666667
YKZ,43.86666667,79.38333333
YLA,54.23333333,133
YLB,54.75666667,112.0025
YLC,62.85,69.88333333
YLD,47.83333333,83.4
YLE,63.15,117.2666667
YLF,54.18333333,72.48333333
YLG,28.35,116.6666667
YLH,52.21666667,87.91666667
YLI,64.05444444,24.72888889
YLJ,54.13333333,108.4333333
YLL,53.28333333,110
YLM,64.46666667,140.7333333
YLN,46.31666667,129.5666667
YLO,49.78166667,99.63833333
YLP,50.28333333,64.15
YLQ,47.41666667,72.8
YLR,56.45,100
YLS,49.06666667,77
YLT,82.51666667,62.28333333
YLW,49.88333333,119.4833333
YLX,42.55,80.06666667
YLY,50.23333333,121.5666667
YMA,63.61666667,135.8666667
YMB,50.11666667,120.7833333
YMC,56.51666667,71.06666667
YMD,76.25,119.5
YME,48.85,67.55
YMF,48.81666667,123.2
YMG,49.13333333,85.73333333
YMH,52.3,55.83333333
YMI,49.98333333,94.73333333
YMJ,50.33333333,105.55
YML,47.65,70.16666667
YMM,56.65,111.2166667
YMN,55.08333333,59.16666667
YMO,51.28333333,80.63333333
YMP,50.58333333,127.1
YMQ,45.51666667,73.56666667
YMR,49,123
YMS,5.9,76.1
YMT,49.91666667,74.36666667
YMW,46.38333333,75.96666667
YMX,45.66666667,74.03333333
YMY,45.5,73.56666667
YNA,50.18333333,61.78333333
YNB,24.15,38.06666667
YNC,52.99722222,78.83333333
YND,45.45,75.66666667
YNE,53.98333333,97.8
YNG,41.26666667,80.66666667
YNH,56.03333333,121.9833333
YNI,53.19722222,70.90833333
YNJ,42.65,129.5
YNK,50.08333333,125.9166667
YNL,58.275,104.0811111
YNM,49.76666667,77.8
YNO,52.5,92.88333333
YNR,50.83333333,97
YNS,51.7,76.16666667
YNT,37.55,121.3333333
YNY,37.55,126.8
YNZ,33.26666667,120.1833333
YOC,67.56666667,139.85
YOD,54.45,110.1666667
YOE,55.73333333,117.2
YOG,51.63333333,85.95
YOH,54.95,95.28333333
YOJ,58.61666667,117.1666667
YOK,35.46666667,139.6333333
YOL,9.266666667,12.43333333
YOO,43.9,78.85
YOP,58.5,119.4
YOS,44.59166667,80.83888889
YOW,45.31666667,75.66666667
YOY,48.98333333,71.46666667
YOZ,24.65,111.1
YPA,53.21666667,105.6833333
YPB,49.23333333,124.8
YPC,69.35,124.0833333
YPD,45.35,80.03333333
YPE,56.23333333,117.4333333
YPF,48.43333333,123.4
YPG,49.98333333,98.3
YPH,58.45,78.1
YPI,54.55,130.4166667
YPJ,59.06666667,69.55
YPL,51.5,90.15
YPM,51.81666667,94
YPN,49.83333333,64.28333333
YPO,54.98333333,85.43333333
YPP,61.01666667,114.25
YPQ,44.3,78.31666667
YPR,54.28333333,130.45
YPS,45.61666667,61.35
YPT,49.5,124.0333333
YPW,49.88333333,124.55
YPX,60.5,77.23333333
YPY,58.7,111.15
YPZ,54.23333333,125.7666667
YQA,44.96666667,79.3
YQB,46.75,71.45
YQC,61.33333333,69.63333333
YQD,53.96666667,101.1
YQE,49.68333333,115.9833333
YQF,52.18333333,113.9
YQG,42.26666667,82.96666667
YQH,60.11666667,128.8166667
YQI,43.83333333,66.08333333
YQK,49.81666667,94.36666667
YQL,49.63333333,112.8
YQM,46.11666667,64.68333333
YQN,50.16666667,86.7
YQQ,49.71666667,124.9
YQR,50.43333333,104.6666667
YQS,42.78333333,81.2
YQT,48.38333333,89.25
YQU,55.18333333,118.8833333
YQV,51.26666667,102.4666667
YQW,52.76666667,108.25
YQX,48.95,54.56666667
YQY,46.16666667,60.05
YQZ,53.03333333,122.5166667
YRA,64.11666667,117.35
YRB,74.71666667,94.98333333
YRD,52.81666667,126.9666667
YRE,61.5,65
YRF,53.71666667,57
YRG,54.33333333,58.41666667
YRI,47.76666667,69.58333333
YRJ,48.53333333,72.26666667
YRL,51.06666667,93.81666667
